,Date,Price (USD)
AG,1/11/2005,6.5225
AG,1/10/2005,6.47
AG,1/7/2005,6.46
AG,1/6/2005,6.42
AG,1/5/2005,6.455
AG,1/4/2005,6.39
AG,12/31/2004,6.815
AG,12/30/2004,6.77
AG,12/29/2004,6.97
AG,12/24/2004,6.885
AG,12/23/2004,6.88
AG,12/22/2004,6.845
AG,12/21/2004,6.85
AG,12/20/2004,6.81
AG,12/17/2004,6.685
AG,12/16/2004,6.785
AG,12/15/2004,6.78
AG,12/14/2004,6.765
AG,12/13/2004,6.8275
AG,12/10/2004,6.71
AG,12/9/2004,6.9
AG,12/8/2004,7.48
AG,12/7/2004,7.8425
AG,12/6/2004,8
AG,12/3/2004,7.83
AG,12/2/2004,8.04
AG,12/1/2004,7.715
AG,11/30/2004,7.755
AG,11/29/2004,7.65
AG,11/26/2004,7.67
AG,11/25/2004,7.69
AG,11/24/2004,7.56
AG,11/23/2004,7.565
AG,11/22/2004,7.615
AG,11/19/2004,7.585
AG,11/18/2004,7.66
AG,11/17/2004,7.6225
AG,11/16/2004,7.505
AG,11/15/2004,7.59
AG,11/12/2004,7.485
AG,11/11/2004,7.415
AG,11/10/2004,7.5
AG,11/9/2004,7.43
AG,11/8/2004,7.445
AG,11/5/2004,7.36
AG,11/4/2004,7.255
AG,11/3/2004,7.045
AG,11/2/2004,7.195
AG,11/1/2004,7.24
AG,10/29/2004,7.16
AG,10/28/2004,7.06
AG,10/27/2004,7.32
AG,10/26/2004,7.31
AG,10/25/2004,7.44
AG,10/22/2004,7.205
AG,10/21/2004,7.325
AG,10/20/2004,7.24
AG,10/19/2004,6.96
AG,10/18/2004,7.04
AG,10/15/2004,7.06
AG,10/14/2004,6.995
AG,10/13/2004,6.785
AG,10/12/2004,7.025
AG,10/11/2004,7.235
AG,10/8/2004,7.15
AG,10/7/2004,7.13
AG,10/6/2004,7.15
AG,10/5/2004,6.735
AG,10/4/2004,6.83
AG,10/1/2004,6.84
AG,9/30/2004,6.665
AG,9/29/2004,6.53
AG,9/28/2004,6.59
AG,9/27/2004,6.39
AG,9/24/2004,6.42
AG,9/23/2004,6.39
AG,9/22/2004,6.3
AG,9/21/2004,6.28
AG,9/20/2004,6.205
AG,9/17/2004,6.265
AG,9/16/2004,6.2675
AG,9/15/2004,6.185
AG,9/14/2004,6.19
AG,9/13/2004,6.13
AG,9/10/2004,6.14
AG,9/9/2004,6.13
AG,9/8/2004,6.18
AG,9/7/2004,6.515
AG,9/6/2004,6.54
AG,9/3/2004,6.7125
AG,9/2/2004,6.76
AG,9/1/2004,6.73
AG,8/31/2004,6.74
AG,8/27/2004,6.675
AG,8/26/2004,6.6
AG,8/25/2004,6.57
AG,8/24/2004,6.65
AG,8/23/2004,6.77
AG,8/20/2004,6.805
AG,8/19/2004,6.82
AG,8/18/2004,6.695
AG,8/17/2004,6.71
AG,8/16/2004,6.69
AG,8/13/2004,6.48
AG,8/12/2004,6.58
AG,8/11/2004,6.6
AG,8/10/2004,6.68
AG,8/9/2004,6.7
AG,8/6/2004,6.68
AG,8/5/2004,6.64
AG,8/4/2004,6.62
AG,8/3/2004,6.5
AG,8/2/2004,6.64
AG,7/30/2004,6.42
AG,7/29/2004,6.32
AG,7/28/2004,6.19
AG,7/27/2004,6.24
AG,7/26/2004,6.295
AG,7/23/2004,6.31
AG,7/22/2004,6.345
AG,7/21/2004,6.47
AG,7/20/2004,6.575
AG,7/19/2004,6.705
AG,7/16/2004,6.62
AG,7/15/2004,6.54
AG,7/14/2004,6.415
AG,7/13/2004,6.38
AG,7/12/2004,6.53
AG,7/9/2004,6.5
AG,7/8/2004,6.2
AG,7/7/2004,6.035
AG,7/6/2004,6.025
AG,7/5/2004,6.035
AG,7/2/2004,5.885
AG,7/1/2004,5.875
AG,6/30/2004,5.91
AG,6/29/2004,5.89
AG,6/28/2004,6.1775
AG,6/25/2004,6.15
AG,6/24/2004,5.875
AG,6/23/2004,5.88
AG,6/22/2004,5.8
AG,6/21/2004,5.94
AG,6/18/2004,5.95
AG,6/17/2004,5.755
AG,6/16/2004,5.65
AG,6/15/2004,5.63
AG,6/14/2004,5.66
AG,6/11/2004,5.69
AG,6/10/2004,5.6575
AG,6/9/2004,5.74
AG,6/8/2004,5.9
AG,6/7/2004,5.865
AG,6/4/2004,5.76
AG,6/3/2004,5.82
AG,6/2/2004,6.09
AG,6/1/2004,6.17
AG,5/28/2004,6.165
AG,5/27/2004,6.07
AG,5/26/2004,6.11
AG,5/25/2004,6.03
AG,5/24/2004,5.835
AG,5/21/2004,5.86
AG,5/20/2004,5.835
AG,5/19/2004,5.72
AG,5/18/2004,5.74
AG,5/17/2004,5.81
AG,5/14/2004,5.56
AG,5/13/2004,5.55
AG,5/12/2004,5.635
AG,5/11/2004,5.67
AG,5/10/2004,5.495
AG,5/7/2004,5.8
AG,5/6/2004,6.03
AG,5/5/2004,6.085
AG,5/4/2004,6.1
AG,4/30/2004,5.95
AG,4/29/2004,5.57
AG,4/28/2004,6.23
AG,4/27/2004,6.275
AG,4/26/2004,6.225
AG,4/23/2004,6.19
AG,4/22/2004,6.14
AG,4/21/2004,6.42
AG,4/20/2004,7.035
AG,4/19/2004,7.275
AG,4/16/2004,7.115
AG,4/15/2004,6.86
AG,4/14/2004,7.155
AG,4/13/2004,7.855
AG,4/8/2004,8.085
AG,4/7/2004,8.155
AG,4/6/2004,8.14
AG,4/5/2004,8.195
AG,4/2/2004,8.29
AG,4/1/2004,7.94
AG,3/31/2004,7.825
AG,3/30/2004,7.61
AG,3/29/2004,7.67
AG,3/26/2004,7.49
AG,3/25/2004,7.54
AG,3/24/2004,7.675
AG,3/23/2004,7.54
AG,3/22/2004,7.65
AG,3/19/2004,7.425
AG,3/18/2004,7.235
AG,3/17/2004,7.155
AG,3/16/2004,7.155
AG,3/15/2004,7.105
AG,3/12/2004,7.205
AG,3/11/2004,7.095
AG,3/10/2004,7.17
AG,3/9/2004,6.92
AG,3/8/2004,6.92
AG,3/5/2004,6.795
AG,3/4/2004,6.82
AG,3/3/2004,6.595
AG,3/2/2004,6.86
AG,3/1/2004,6.73
AG,2/27/2004,6.58
AG,2/26/2004,6.3625
AG,2/25/2004,6.7575
AG,2/24/2004,6.5375
AG,2/23/2004,6.49
AG,2/20/2004,6.6075
AG,2/19/2004,6.6175
AG,2/18/2004,6.82
AG,2/17/2004,6.64
AG,2/16/2004,6.535
AG,2/13/2004,6.5625
AG,2/12/2004,6.54
AG,2/11/2004,6.285
AG,2/10/2004,6.435
AG,2/9/2004,6.345
AG,2/6/2004,6.095
AG,2/5/2004,6.14
AG,2/4/2004,6.08
AG,2/3/2004,6.175
AG,2/2/2004,6.205
AG,1/30/2004,6.225
AG,1/29/2004,6.535
AG,1/28/2004,6.54
AG,1/27/2004,6.24
AG,1/26/2004,6.245
AG,1/23/2004,6.345
AG,1/22/2004,6.26
AG,1/21/2004,6.3
AG,1/20/2004,6.39
AG,1/19/2004,6.335
AG,1/16/2004,6.205
AG,1/15/2004,6.315
AG,1/14/2004,6.545
AG,1/13/2004,6.615
AG,1/12/2004,6.65
AG,1/9/2004,6.245
AG,1/8/2004,6.2
AG,1/7/2004,6.215
AG,1/6/2004,6.28
AG,1/5/2004,5.975
AG,1/2/2004,5.985
AG,12/31/2003,5.965
AG,12/30/2003,5.91
AG,12/29/2003,5.86
AG,12/24/2003,5.72
AG,12/23/2003,5.685
AG,12/22/2003,5.725
AG,12/19/2003,5.665
AG,12/18/2003,5.7
AG,12/17/2003,5.63
AG,12/16/2003,5.66
AG,12/15/2003,5.555
AG,12/12/2003,5.62
AG,12/11/2003,5.54
AG,12/10/2003,5.605
AG,12/9/2003,5.54
AG,12/8/2003,5.505
AG,12/5/2003,5.415
AG,12/4/2003,5.44
AG,12/3/2003,5.47
AG,12/2/2003,5.46
AG,12/1/2003,5.36
AG,11/28/2003,5.35
AG,11/27/2003,5.34
AG,11/26/2003,5.3
AG,11/25/2003,5.21
AG,11/24/2003,5.24
AG,11/21/2003,5.235
AG,11/20/2003,5.265
AG,11/19/2003,5.32
AG,11/18/2003,5.205
AG,11/17/2003,5.385
AG,11/14/2003,5.3
AG,11/13/2003,5.32
AG,11/12/2003,5.075
AG,11/11/2003,5.06
AG,11/10/2003,5.03
AG,11/7/2003,4.965
AG,11/6/2003,4.955
AG,11/5/2003,5.0075
AG,11/4/2003,4.9325
AG,11/3/2003,5.06
AG,10/31/2003,5.135
AG,10/30/2003,5.185
AG,10/29/2003,5.0925
AG,10/28/2003,5.15
AG,10/27/2003,5.125
AG,10/24/2003,5.1475
AG,10/23/2003,5.145
AG,10/22/2003,5.08
AG,10/21/2003,5
AG,10/20/2003,4.915
AG,10/17/2003,4.92
AG,10/16/2003,4.91
AG,10/15/2003,4.905
AG,10/14/2003,4.94
AG,10/13/2003,4.885
AG,10/10/2003,4.855
AG,10/9/2003,4.815
AG,10/8/2003,4.89
AG,10/7/2003,4.84
AG,10/6/2003,4.835
AG,10/3/2003,5.08
AG,10/2/2003,5.075
AG,10/1/2003,5.125
AG,9/30/2003,5.115
AG,9/29/2003,5.125
AG,9/26/2003,5.19
AG,9/25/2003,5.3175
AG,9/24/2003,5.225
AG,9/23/2003,5.255
AG,9/22/2003,5.31
AG,9/19/2003,5.2
AG,9/18/2003,5.3
AG,9/17/2003,5.16
AG,9/16/2003,5.165
AG,9/15/2003,5.155
AG,9/12/2003,5.315
AG,9/11/2003,5.225
AG,9/10/2003,5.21
AG,9/9/2003,5.135
AG,9/8/2003,5.095
AG,9/5/2003,5
AG,9/4/2003,5.015
AG,9/3/2003,4.975
AG,9/2/2003,5.11
AG,9/1/2003,5.155
AG,8/29/2003,5.105
AG,8/28/2003,5.09
AG,8/27/2003,4.995
AG,8/26/2003,4.95
AG,8/22/2003,4.93
AG,8/21/2003,4.985
AG,8/20/2003,4.995
AG,8/19/2003,4.92
AG,8/18/2003,4.915
AG,8/15/2003,5.015
AG,8/14/2003,5.04
AG,8/13/2003,4.87
AG,8/12/2003,4.98
AG,8/11/2003,4.98
AG,8/8/2003,5.05
AG,8/7/2003,4.935
AG,8/6/2003,4.93
AG,8/5/2003,4.98
AG,8/4/2003,5.035
AG,8/1/2003,5.12
AG,7/31/2003,5.08
AG,7/30/2003,5.1
AG,7/29/2003,5.02
AG,7/28/2003,5.08
AG,7/25/2003,5.015
AG,7/24/2003,5.06
AG,7/23/2003,4.8325
AG,7/22/2003,4.7525
AG,7/21/2003,4.73
AG,7/18/2003,4.66
AG,7/17/2003,4.68
AG,7/16/2003,4.67
AG,7/15/2003,4.78
AG,7/14/2003,4.795
AG,7/11/2003,4.755
AG,7/10/2003,4.825
AG,7/9/2003,4.74
AG,7/8/2003,4.69
AG,7/7/2003,4.655
AG,7/4/2003,4.655
AG,7/3/2003,4.625
AG,7/2/2003,4.575
AG,7/1/2003,4.555
AG,6/30/2003,4.505
AG,6/27/2003,4.525
AG,6/26/2003,4.53
AG,6/25/2003,4.505
AG,6/24/2003,4.54
AG,6/23/2003,4.53
AG,6/20/2003,4.555
AG,6/19/2003,4.5225
AG,6/18/2003,4.57
AG,6/17/2003,4.615
AG,6/16/2003,4.59
AG,6/13/2003,4.51
AG,6/12/2003,4.495
AG,6/11/2003,4.4825
AG,6/10/2003,4.51
AG,6/9/2003,4.52
AG,6/6/2003,4.53
AG,6/5/2003,4.48
AG,6/4/2003,4.52
AG,6/3/2003,4.515
AG,6/2/2003,4.5
AG,5/30/2003,4.56
AG,5/29/2003,4.61
AG,5/28/2003,4.59
AG,5/27/2003,4.6825
AG,5/23/2003,4.675
AG,5/22/2003,4.715
AG,5/21/2003,4.74
AG,5/20/2003,4.84
AG,5/19/2003,4.83
AG,5/16/2003,4.79
AG,5/15/2003,4.865
AG,5/14/2003,4.815
AG,5/13/2003,4.835
AG,5/12/2003,4.79
AG,5/9/2003,4.78
AG,5/8/2003,4.725
AG,5/7/2003,4.76
AG,5/6/2003,4.795
AG,5/2/2003,4.75
AG,5/1/2003,4.66
AG,4/30/2003,4.605
AG,4/29/2003,4.555
AG,4/28/2003,4.625
AG,4/25/2003,4.62
AG,4/24/2003,4.605
AG,4/23/2003,4.565
AG,4/22/2003,4.5425
AG,4/17/2003,4.48
AG,4/16/2003,4.49
AG,4/15/2003,4.515
AG,4/14/2003,4.48
AG,4/11/2003,4.465
AG,4/10/2003,4.47
AG,4/9/2003,4.475
AG,4/8/2003,4.42
AG,4/7/2003,4.385
AG,4/4/2003,4.39
AG,4/3/2003,4.37
AG,4/2/2003,4.395
AG,4/1/2003,4.4375
AG,3/31/2003,4.46
AG,3/28/2003,4.385
AG,3/27/2003,4.4075
AG,3/26/2003,4.38
AG,3/25/2003,4.395
AG,3/24/2003,4.3775
AG,3/21/2003,4.4025
AG,3/20/2003,4.405
AG,3/19/2003,4.48
AG,3/18/2003,4.47
AG,3/17/2003,4.57
AG,3/14/2003,4.54
AG,3/13/2003,4.585
AG,3/12/2003,4.665
AG,3/11/2003,4.655
AG,3/10/2003,4.675
AG,3/7/2003,4.6675
AG,3/6/2003,4.63
AG,3/5/2003,4.6575
AG,3/4/2003,4.6775
AG,3/3/2003,4.61
AG,2/28/2003,4.595
AG,2/27/2003,4.65
AG,2/26/2003,4.625
AG,2/25/2003,4.6975
AG,2/24/2003,4.675
AG,2/21/2003,4.6375
AG,2/20/2003,4.64
AG,2/19/2003,4.5775
AG,2/18/2003,4.51
AG,2/17/2003,4.4925
AG,2/14/2003,4.53
AG,2/13/2003,4.5225
AG,2/12/2003,4.565
AG,2/11/2003,4.5725
AG,2/10/2003,4.65
AG,2/7/2003,4.71
AG,2/6/2003,4.775
AG,2/5/2003,4.9275
AG,2/4/2003,4.85
AG,2/3/2003,4.845
AG,1/31/2003,4.8725
AG,1/30/2003,4.785
AG,1/29/2003,4.85
AG,1/28/2003,4.8
AG,1/27/2003,4.905
AG,1/24/2003,4.78
AG,1/23/2003,4.85
AG,1/22/2003,4.825
AG,1/21/2003,4.76
AG,1/20/2003,4.785
AG,1/17/2003,4.8125
AG,1/16/2003,4.77
AG,1/15/2003,4.7325
AG,1/14/2003,4.81
AG,1/13/2003,4.82
AG,1/10/2003,4.84
AG,1/9/2003,4.8325
AG,1/8/2003,4.775
AG,1/7/2003,4.84
AG,1/6/2003,4.91
AG,1/3/2003,4.785
AG,1/2/2003,4.74
AG,12/31/2002,4.665
AG,12/30/2002,4.72
AG,12/27/2002,4.67
AG,12/24/2002,4.615
AG,12/23/2002,4.625
AG,12/20/2002,4.665
AG,12/19/2002,4.72
AG,12/18/2002,4.62
AG,12/17/2002,4.725
AG,12/16/2002,4.7
AG,12/13/2002,4.7425
AG,12/12/2002,4.65
AG,12/11/2002,4.625
AG,12/10/2002,4.58
AG,12/9/2002,4.625
AG,12/6/2002,4.6525
AG,12/5/2002,4.615
AG,12/4/2002,4.57
AG,12/3/2002,4.4425
AG,12/2/2002,4.43
AG,11/29/2002,4.43
AG,11/28/2002,4.43
AG,11/27/2002,4.44
AG,11/26/2002,4.47
AG,11/25/2002,4.5
AG,11/22/2002,4.46
AG,11/21/2002,4.535
AG,11/20/2002,4.545
AG,11/19/2002,4.55
AG,11/18/2002,4.54
AG,11/15/2002,4.55
AG,11/14/2002,4.555
AG,11/13/2002,4.5725
AG,11/12/2002,4.565
AG,11/11/2002,4.53
AG,11/8/2002,4.5875
AG,11/7/2002,4.5025
AG,11/6/2002,4.47
AG,11/5/2002,4.5
AG,11/4/2002,4.45
AG,11/1/2002,4.545
AG,10/31/2002,4.475
AG,10/30/2002,4.4775
AG,10/29/2002,4.43
AG,10/28/2002,4.42
AG,10/25/2002,4.375
AG,10/24/2002,4.39
AG,10/23/2002,4.41
AG,10/22/2002,4.3775
AG,10/21/2002,4.375
AG,10/18/2002,4.34
AG,10/17/2002,4.355
AG,10/16/2002,4.315
AG,10/15/2002,4.305
AG,10/14/2002,4.3325
AG,10/11/2002,4.295
AG,10/10/2002,4.345
AG,10/9/2002,4.355
AG,10/8/2002,4.44
AG,10/7/2002,4.485
AG,10/4/2002,4.475
AG,10/3/2002,4.4875
AG,10/2/2002,4.485
AG,10/1/2002,4.5225
AG,9/30/2002,4.5325
AG,9/27/2002,4.51
AG,9/26/2002,4.555
AG,9/25/2002,4.62
AG,9/24/2002,4.625
AG,9/23/2002,4.6375
AG,9/20/2002,4.62
AG,9/19/2002,4.6475
AG,9/18/2002,4.58
AG,9/17/2002,4.55
AG,9/16/2002,4.545
AG,9/13/2002,4.59
AG,9/12/2002,4.5475
AG,9/11/2002,4.53
AG,9/10/2002,4.54
AG,9/9/2002,4.535
AG,9/6/2002,4.53
AG,9/5/2002,4.505
AG,9/4/2002,4.465
AG,9/3/2002,4.485
AG,9/2/2002,4.47
AG,8/30/2002,4.565
AG,8/29/2002,4.495
AG,8/28/2002,4.5
AG,8/27/2002,4.44
AG,8/23/2002,4.44
AG,8/22/2002,4.42
AG,8/21/2002,4.44
AG,8/20/2002,4.435
AG,8/19/2002,4.4975
AG,8/16/2002,4.505
AG,8/15/2002,4.485
AG,8/14/2002,4.63
AG,8/13/2002,4.6
AG,8/12/2002,4.705
AG,8/9/2002,4.63
AG,8/8/2002,4.68
AG,8/7/2002,4.64
AG,8/6/2002,4.605
AG,8/5/2002,4.62
AG,8/2/2002,4.625
AG,8/1/2002,4.54
AG,7/31/2002,4.66
AG,7/30/2002,4.66
AG,7/29/2002,4.65
AG,7/26/2002,4.825
AG,7/25/2002,4.86
AG,7/24/2002,4.86
AG,7/23/2002,4.9875
AG,7/22/2002,5.05
AG,7/19/2002,5.01
AG,7/18/2002,4.995
AG,7/17/2002,5
AG,7/16/2002,5.0975
AG,7/15/2002,5.045
AG,7/12/2002,5.06
AG,7/11/2002,5.02
AG,7/10/2002,5.0425
AG,7/9/2002,4.965
AG,7/8/2002,4.94
AG,7/5/2002,4.91
AG,7/4/2002,4.91
AG,7/3/2002,4.915
AG,7/2/2002,4.865
AG,7/1/2002,4.8
AG,6/28/2002,4.87
AG,6/27/2002,4.82
AG,6/26/2002,4.88
AG,6/25/2002,4.85
AG,6/24/2002,4.905
AG,6/21/2002,4.88
AG,6/20/2002,4.86
AG,6/19/2002,4.895
AG,6/18/2002,4.845
AG,6/17/2002,4.82
AG,6/14/2002,4.89
AG,6/13/2002,4.865
AG,6/12/2002,4.88
AG,6/11/2002,4.89
AG,6/10/2002,4.94
AG,6/7/2002,5.0075
AG,6/6/2002,4.935
AG,6/5/2002,5.05
AG,5/31/2002,5.045
AG,5/30/2002,4.905
AG,5/29/2002,4.91
AG,5/28/2002,4.82
AG,5/27/2002,4.77
AG,5/24/2002,4.855
AG,5/23/2002,4.775
AG,5/22/2002,4.82
AG,5/21/2002,4.785
AG,5/20/2002,4.66
AG,5/17/2002,4.64
AG,5/16/2002,4.635
AG,5/15/2002,4.6
AG,5/14/2002,4.615
AG,5/13/2002,4.69
AG,5/10/2002,4.6225
AG,5/9/2002,4.56
AG,5/8/2002,4.62
AG,5/7/2002,4.62
AG,5/3/2002,4.565
AG,5/2/2002,4.52
AG,5/1/2002,4.54
AG,4/30/2002,4.6
AG,4/29/2002,4.635
AG,4/26/2002,4.62
AG,4/25/2002,4.59
AG,4/24/2002,4.5825
AG,4/23/2002,4.525
AG,4/22/2002,4.54
AG,4/19/2002,4.5025
AG,4/18/2002,4.46
AG,4/17/2002,4.445
AG,4/16/2002,4.46
AG,4/15/2002,4.58
AG,4/12/2002,4.565
AG,4/11/2002,4.615
AG,4/10/2002,4.555
AG,4/9/2002,4.565
AG,4/8/2002,4.5575
AG,4/5/2002,4.615
AG,4/4/2002,4.6125
AG,4/3/2002,4.7
AG,4/2/2002,4.665
AG,3/28/2002,4.675
AG,3/27/2002,4.642
AG,3/26/2002,4.5625
AG,3/25/2002,4.535
AG,3/22/2002,4.505
AG,3/21/2002,4.5125
AG,3/20/2002,4.515
AG,3/19/2002,4.5075
AG,3/18/2002,4.485
AG,3/15/2002,4.485
AG,3/14/2002,4.5425
AG,3/13/2002,4.5025
AG,3/12/2002,4.4925
AG,3/11/2002,4.53
AG,3/8/2002,4.485
AG,3/7/2002,4.48
AG,3/6/2002,4.525
AG,3/5/2002,4.57
AG,3/4/2002,4.5975
AG,3/1/2002,4.495
AG,2/28/2002,4.435
AG,2/27/2002,4.45
AG,2/26/2002,4.375
AG,2/25/2002,4.395
AG,2/22/2002,4.445
AG,2/21/2002,4.405
AG,2/20/2002,4.495
AG,2/19/2002,4.515
AG,2/18/2002,4.545
AG,2/15/2002,4.58
AG,2/14/2002,4.51
AG,2/13/2002,4.44
AG,2/12/2002,4.3875
AG,2/11/2002,4.4
AG,2/8/2002,4.38
AG,2/7/2002,4.365
AG,2/6/2002,4.475
AG,2/5/2002,4.3
AG,2/4/2002,4.3
AG,2/1/2002,4.2475
AG,1/31/2002,4.275
AG,1/30/2002,4.295
AG,1/29/2002,4.235
AG,1/28/2002,4.285
AG,1/25/2002,4.3325
AG,1/24/2002,4.2925
AG,1/23/2002,4.2975
AG,1/22/2002,4.34
AG,1/21/2002,4.355
AG,1/18/2002,4.4125
AG,1/17/2002,4.565
AG,1/16/2002,4.67
AG,1/15/2002,4.555
AG,1/14/2002,4.6675
AG,1/11/2002,4.76
AG,1/10/2002,4.845
AG,1/9/2002,4.75
AG,1/8/2002,4.77
AG,1/7/2002,4.715
AG,1/4/2002,4.68
AG,1/3/2002,4.63
AG,1/2/2002,4.59
AG,12/31/2001,4.52
AG,12/28/2001,4.5
AG,12/27/2001,4.54
AG,12/24/2001,4.54
AG,12/21/2001,4.52
AG,12/20/2001,4.385
AG,12/19/2001,4.49
AG,12/18/2001,4.44
AG,12/17/2001,4.385
AG,12/14/2001,4.36
AG,12/13/2001,4.27
AG,12/12/2001,4.29
AG,12/11/2001,4.245
AG,12/10/2001,4.235
AG,12/7/2001,4.27
AG,12/6/2001,4.22
AG,12/5/2001,4.145
AG,12/4/2001,4.2075
AG,12/3/2001,4.18
AG,11/30/2001,4.14
AG,11/29/2001,4.1375
AG,11/28/2001,4.09
AG,11/27/2001,4.07
AG,11/26/2001,4.07
AG,11/23/2001,4.095
AG,11/22/2001,4.065
AG,11/21/2001,4.065
AG,11/20/2001,4.08
AG,11/19/2001,4.11
AG,11/16/2001,4.1175
AG,11/15/2001,4.11
AG,11/14/2001,4.18
AG,11/13/2001,4.1125
AG,11/12/2001,4.15
AG,11/9/2001,4.105
AG,11/8/2001,4.13
AG,11/7/2001,4.145
AG,11/6/2001,4.125
AG,11/5/2001,4.125
AG,11/2/2001,4.22
AG,11/1/2001,4.235
AG,10/31/2001,4.275
AG,10/30/2001,4.2875
AG,10/29/2001,4.215
AG,10/26/2001,4.205
AG,10/25/2001,4.19
AG,10/24/2001,4.245
AG,10/23/2001,4.225
AG,10/22/2001,4.235
AG,10/19/2001,4.24
AG,10/18/2001,4.345
AG,10/17/2001,4.375
AG,10/16/2001,4.355
AG,10/15/2001,4.42
AG,10/12/2001,4.42
AG,10/11/2001,4.415
AG,10/10/2001,4.4875
AG,10/9/2001,4.63
AG,10/8/2001,4.645
AG,10/5/2001,4.645
AG,10/4/2001,4.61
AG,10/3/2001,4.5875
AG,10/2/2001,4.595
AG,10/1/2001,4.58
AG,9/28/2001,4.585
AG,9/27/2001,4.545
AG,9/26/2001,4.5525
AG,9/25/2001,4.52
AG,9/24/2001,4.5075
AG,9/21/2001,4.6
AG,9/20/2001,4.62
AG,9/19/2001,4.465
AG,9/18/2001,4.365
AG,9/17/2001,4.29
AG,9/14/2001,4.27
AG,9/13/2001,4.215
AG,9/12/2001,4.22
AG,9/11/2001,4.18
AG,9/10/2001,4.18
AG,9/7/2001,4.185
AG,9/6/2001,4.18
AG,9/5/2001,4.19
AG,9/4/2001,4.175
AG,9/3/2001,4.195
AG,8/31/2001,4.2
AG,8/30/2001,4.2025
AG,8/29/2001,4.21
AG,8/28/2001,4.21
AG,8/24/2001,4.22
AG,8/23/2001,4.195
AG,8/22/2001,4.205
AG,8/21/2001,4.165
AG,8/20/2001,4.24
AG,8/17/2001,4.215
AG,8/16/2001,4.17
AG,8/15/2001,4.23
AG,8/14/2001,4.16
AG,8/13/2001,4.175
AG,8/10/2001,4.22
AG,8/9/2001,4.155
AG,8/8/2001,4.155
AG,8/7/2001,4.14
AG,8/6/2001,4.22
AG,8/3/2001,4.24
AG,8/2/2001,4.2325
AG,8/1/2001,4.24
AG,7/31/2001,4.215
AG,7/30/2001,4.225
AG,7/27/2001,4.25
AG,7/26/2001,4.24
AG,7/25/2001,4.24
AG,7/24/2001,4.26
AG,7/23/2001,4.2575
AG,7/20/2001,4.22
AG,7/19/2001,4.27
AG,7/18/2001,4.24
AG,7/17/2001,4.22
AG,7/16/2001,4.31
AG,7/13/2001,4.2525
AG,7/12/2001,4.26
AG,7/11/2001,4.255
AG,7/10/2001,4.265
AG,7/9/2001,4.265
AG,7/6/2001,4.225
AG,7/5/2001,4.26
AG,7/4/2001,4.27
AG,7/3/2001,4.29
AG,7/2/2001,4.305
AG,6/29/2001,4.335
AG,6/28/2001,4.305
AG,6/27/2001,4.3525
AG,6/26/2001,4.3
AG,6/25/2001,4.32
AG,6/22/2001,4.335
AG,6/21/2001,4.35
AG,6/20/2001,4.4
AG,6/19/2001,4.43
AG,6/18/2001,4.375
AG,6/15/2001,4.45
AG,6/14/2001,4.3975
AG,6/13/2001,4.385
AG,6/12/2001,4.3325
AG,6/11/2001,4.36
AG,6/8/2001,4.345
AG,6/7/2001,4.335
AG,6/6/2001,4.36
AG,6/5/2001,4.3475
AG,6/4/2001,4.405
AG,6/1/2001,4.395
AG,5/31/2001,4.425
AG,5/30/2001,4.5125
AG,5/29/2001,4.52
AG,5/25/2001,4.5675
AG,5/24/2001,4.625
AG,5/23/2001,4.52
AG,5/22/2001,4.515
AG,5/21/2001,4.585
AG,5/18/2001,4.45
AG,5/17/2001,4.42
AG,5/16/2001,4.335
AG,5/15/2001,4.34
AG,5/14/2001,4.34
AG,5/11/2001,4.345
AG,5/10/2001,4.395
AG,5/9/2001,4.3225
AG,5/8/2001,4.325
AG,5/4/2001,4.36
AG,5/3/2001,4.385
AG,5/2/2001,4.385
AG,5/1/2001,4.3375
AG,4/30/2001,4.365
AG,4/27/2001,4.4
AG,4/26/2001,4.38
AG,4/25/2001,4.435
AG,4/24/2001,4.43
AG,4/23/2001,4.42
AG,4/20/2001,4.43
AG,4/19/2001,4.375
AG,4/18/2001,4.325
AG,4/17/2001,4.405
AG,4/12/2001,4.365
AG,4/11/2001,4.33
AG,4/10/2001,4.325
AG,4/9/2001,4.35
AG,4/6/2001,4.35
AG,4/5/2001,4.345
AG,4/4/2001,4.325
AG,4/3/2001,4.325
AG,4/2/2001,4.295
AG,3/30/2001,4.33
AG,3/29/2001,4.36
AG,3/28/2001,4.4275
AG,3/27/2001,4.365
AG,3/26/2001,4.35
AG,3/23/2001,4.345
AG,3/22/2001,4.34
AG,3/21/2001,4.335
AG,3/20/2001,4.335
AG,3/19/2001,4.325
AG,3/16/2001,4.35
AG,3/15/2001,4.42
AG,3/14/2001,4.45
AG,3/13/2001,4.415
AG,3/12/2001,4.51
AG,3/9/2001,4.505
AG,3/8/2001,4.46
AG,3/7/2001,4.42
AG,3/6/2001,4.42
AG,3/5/2001,4.4
AG,3/2/2001,4.42
AG,3/1/2001,4.51
AG,2/28/2001,4.43
AG,2/27/2001,4.4625
AG,2/26/2001,4.435
AG,2/23/2001,4.45
AG,2/22/2001,4.425
AG,2/21/2001,4.42
AG,2/20/2001,4.4975
AG,2/19/2001,4.495
AG,2/16/2001,4.5
AG,2/15/2001,4.515
AG,2/14/2001,4.55
AG,2/13/2001,4.57
AG,2/12/2001,4.555
AG,2/9/2001,4.57
AG,2/8/2001,4.58
AG,2/7/2001,4.63
